time,pitch,target_angle,pwma,motor_a_speed,target_speed,running_success_flag,e,ec,ec_raw
2.014954,11.87,18,341,20,0,1,0.61,-0.02,-0.01
2.019958,11.83,18,339,20,0,1,0.62,-0.05,-0.04
2.024963,11.9,18,342,20,0,1,0.61,-0.02,-0.02
2.029968,11.69,18,337,20,0,1,0.63,0.05,0.04
2.034973,11.59,18,344,20,0,1,0.64,0.28,0.23
2.039978,11.58,18,336,20,0,1,0.64,0.39,0.32
2.044983,11.74,18,323,20,0,1,0.63,0.3,0.25
2.049988,11.5,18,309,20,0,1,0.65,0.36,0.3
2.054993,11.65,18,316,20,0,1,0.64,0.43,0.36
2.059997,11.76,18,300,22,0,1,0.62,0.29,0.25
2.065002,11.91,18,296,22,0,1,0.61,0.2,0.17
2.069946,11.67,18,293,20,0,1,0.63,0.31,0.26
2.074951,11.76,18,304,20,0,1,0.62,0.45,0.37
2.079956,11.75,18,292,22,0,1,0.62,0.51,0.43
2.084961,12,18,284,22,0,1,0.6,0.48,0.4
2.089966,11.82,18,267,22,0,1,0.62,0.58,0.48
2.094971,12,18,270,22,0,1,0.6,0.66,0.55
2.099976,12.13,18,251,20,0,1,0.59,0.61,0.51
2.10498,12.35,18,240,20,0,1,0.56,0.54,0.45
2.109985,12.21,18,230,20,0,1,0.58,0.61,0.5
2.11499,12.5,18,235,20,0,1,0.55,0.62,0.52
2.119995,12.59,18,217,20,0,1,0.54,0.51,0.43
2.125,12.8,18,215,20,0,1,0.52,0.45,0.37
2.130005,12.66,18,210,18,0,1,0.53,0.53,0.44
2.134949,12.94,18,217,18,0,1,0.51,0.54,0.45
2.139954,12.97,18,201,20,0,1,0.5,0.43,0.36
2.144958,13.15,18,204,20,0,1,0.48,0.39,0.33
2.149963,13.04,18,199,18,0,1,0.5,0.49,0.41
2.154968,13.3,18,204,18,0,1,0.47,0.47,0.39
2.159973,13.3,18,190,18,0,1,0.47,0.36,0.3
2.164978,13.47,18,195,18,0,1,0.45,0.3,0.25
2.169983,13.33,18,193,16,0,1,0.47,0.38,0.31
2.174988,13.57,18,201,16,0,1,0.44,0.37,0.31
2.179993,13.61,18,189,16,0,1,0.44,0.27,0.23
2.184997,13.67,18,191,16,0,1,0.43,0.21,0.18
2.190002,13.47,18,194,16,0,1,0.45,0.32,0.26
2.194946,13.68,18,204,16,0,1,0.43,0.29,0.24
2.199951,13.68,18,194,14,0,1,0.43,0.2,0.17
2.204956,13.74,18,198,14,0,1,0.43,0.18,0.15
2.209961,13.48,18,199,14,0,1,0.45,0.36,0.3
2.214966,13.77,18,207,14,0,1,0.42,0.35,0.3
2.219971,13.71,18,188,16,0,1,0.43,0.29,0.24
2.224976,13.82,18,192,16,0,1,0.42,0.32,0.27
2.22998,13.6,18,185,14,0,1,0.44,0.5,0.42
2.234985,13.85,18,188,14,0,1,0.42,0.57,0.48
2.23999,13.9,18,165,14,0,1,0.41,0.53,0.44
2.244995,14.07,18,157,14,0,1,0.39,0.48,0.4
2.25,13.96,18,148,14,0,1,0.4,0.58,0.48
2.255005,14.22,18,149,14,0,1,0.38,0.53,0.44
2.259949,14.23,18,134,14,0,1,0.38,0.45,0.37
2.264954,14.36,18,136,14,0,1,0.36,0.43,0.36
2.269958,14.22,18,132,12,0,1,0.38,0.55,0.46
2.274963,14.47,18,136,12,0,1,0.35,0.55,0.46
2.279968,14.51,18,119,12,0,1,0.35,0.47,0.4
2.284973,14.65,18,120,12,0,1,0.33,0.45,0.37
2.289978,14.53,18,115,12,0,1,0.35,0.56,0.46
2.294983,14.76,18,117,12,0,1,0.32,0.57,0.47
2.299988,14.8,18,102,10,0,1,0.32,0.55,0.46
2.304993,14.88,18,99,10,0,1,0.31,0.53,0.44
2.309997,14.81,18,95,12,0,1,0.32,0.63,0.53
2.315002,15.05,18,94,12,0,1,0.29,0.6,0.5
2.319946,15.17,18,79,8,0,1,0.28,0.54,0.45
2.324951,15.25,18,75,8,0,1,0.28,0.52,0.43
2.329956,15.23,18,73,8,0,1,0.28,0.61,0.51
2.334961,15.38,18,71,8,0,1,0.26,0.61,0.51
2.339966,15.54,18,60,8,0,1,0.25,0.59,0.49
2.344971,15.63,18,51,8,0,1,0.24,0.56,0.47
2.349976,15.6,18,48,8,0,1,0.24,0.62,0.52
2.35498,15.8,18,47,8,0,1,0.22,0.61,0.51
2.359985,15.89,18,36,6,0,1,0.21,0.6,0.5
2.36499,15.98,18,31,6,0,1,0.2,0.6,0.5
2.369995,16.01,18,26,6,0,1,0.2,0.65,0.54
2.375,16.16,18,22,6,0,1,0.18,0.66,0.55
2.380005,16.299999,18,11,4,0,1,0.17,0.64,0.54
2.384949,16.389999,18,3,4,0,1,0.16,0.65,0.54
2.389954,16.52,18,-2,4,0,1,0.15,0.66,0.55
2.394958,16.629999,18,-10,4,0,1,0.14,0.64,0.53
2.399963,16.75,18,-16,4,0,1,0.12,0.64,0.53
2.404968,16.889999,18,-23,4,0,1,0.11,0.63,0.53
2.409973,17.040001,18,-29,4,0,1,0.1,0.62,0.51
2.414978,17.139999,18,-36,4,0,1,0.09,0.6,0.5
2.419983,17.27,18,-41,2,0,1,0.07,0.59,0.49
2.424988,17.360001,18,-46,2,0,1,0.06,0.62,0.52
2.429993,17.540001,18,-52,2,0,1,0.05,0.61,0.51
2.434997,17.65,18,-62,2,0,1,0.03,0.59,0.49
2.440002,17.73,18,-66,0,0,1,0.03,0.6,0.5
2.444946,17.860001,18,-71,0,0,1,0.01,0.65,0.54
2.449951,18.07,18,-80,0,0,1,-0.01,0.63,0.53
2.454956,18.15,18,-92,0,0,1,-0.01,0.63,0.53
2.459961,18.24,18,-96,-2,0,1,-0.02,0.67,0.56
2.464966,18.33,18,-103,-2,0,1,-0.03,0.78,0.65
2.469971,18.65,18,-115,-2,0,1,-0.06,0.75,0.62
2.474976,18.76,18,-135,-2,0,1,-0.08,0.66,0.55
2.47998,18.9,18,-139,-2,0,1,-0.09,0.7,0.58
2.484985,18.93,18,-147,-2,0,1,-0.09,0.87,0.73
2.48999,19.27,18,-157,-4,0,1,-0.13,0.87,0.72
2.494995,19.440001,18,-180,-4,0,1,-0.14,0.66,0.55
2.5,19.65,18,-184,-4,0,1,-0.16,0.57,0.48
2.505005,19.559999,18,-187,-4,0,1,-0.16,0.79,0.66
2.509949,19.84,18,-186,-6,0,1,-0.18,0.89,0.74
2.514954,20.040001,18,-210,-6,0,1,-0.2,0.77,0.64
2.519958,20.32,17.780001,-221,-4,0,1,-0.23,0.57,0.47
2.524963,20.18,17.780001,-226,-4,0,1,-0.24,0.74,0.62
2.529968,20.450001,18,-233,-6,0,1,-0.27,0.85,0.71
2.534973,20.65,18,-253,-6,0,1,-0.26,0.68,0.57
2.539978,20.950001,17.700001,-249,-8,0,1,-0.29,0.38,0.31
2.544983,20.790001,17.700001,-249,-8,0,1,-0.31,0.49,0.41
2.549988,21,16.73,-250,-10,0,1,-0.33,0.62,0.52
2.554993,20.940001,16.73,-264,-10,0,1,-0.42,0.64,0.53
2.559997,21.200001,15.74,-317,-10,0,1,-0.45,0.46,0.38
2.565002,21.17,15.74,-324,-10,0,1,-0.54,0.47,0.39
2.569946,21.35,15.67,-373,-12,0,1,-0.56,0.63,0.53
2.574951,21.57,15.67,-387,-12,0,1,-0.59,0.46,0.38
2.579956,21.74,15.14,-399,-14,0,1,-0.61,0.17,0.14
2.584961,21.52,15.14,-393,-14,0,1,-0.64,0.26,0.22
2.589966,21.77,14.13,-404,-14,0,1,-0.66,0.43,0.36
2.594971,21.9,14.13,-420,-14,0,1,-0.78,0.21,0.17
2.599976,21.92,13.57,-477,-18,0,1,-0.78,-0.1,-0.08
2.60498,21.91,13.57,-460,-18,0,1,-0.83,-0.13,-0.11
2.609985,21.85,12.08,-477,-16,0,1,-0.83,-0.04,-0.03
2.61499,21.809999,12.08,-467,-16,0,1,-0.97,-0.03,-0.03
2.619995,21.85,12.43,-546,-20,0,1,-0.98,-0.32,-0.27
2.625,21.690001,12.43,-534,-20,0,1,-0.93,-0.49,-0.41
2.630005,21.540001,10.45,-489,-20,0,1,-0.91,-0.36,-0.3
2.634949,21.540001,10.45,-473,-20,0,1,-1.11,-0.44,-0.37
2.639954,21.57,10.78,-577,-26,0,1,-1.11,-0.88,-0.74
2.644958,21.26,10.78,-557,-26,0,1,-1.05,-1.04,-0.87
2.649963,20.98,7.39,-496,-24,0,1,-1.02,-0.96,-0.8
2.654968,20.780001,7.39,-467,-24,0,1,-1.34,-0.9,-0.75
2.659973,20.790001,8.14,-642,-30,0,1,-1.34,-1.15,-0.96
2.664978,20.440001,8.14,-629,-30,0,1,-1.23,-1.32,-1.1
2.669983,20.219999,5.65,-549,-30,0,1,-1.21,-1.29,-1.08
2.674988,19.950001,5.65,-526,-30,0,1,-1.43,-1.3,-1.08
2.679993,19.809999,5.44,-644,-32,0,1,-1.42,-1.67,-1.39
2.684997,19.309999,5.44,-615,-32,0,1,-1.39,-1.85,-1.55
2.690002,18.93,3.85,-574,-32,0,1,-1.35,-1.88,-1.56
2.694946,18.51,3.85,-536,-32,0,1,-1.47,-1.89,-1.58
2.699951,18.25,3.62,-591,-38,0,1,-1.44,-2.1,-1.75
2.704956,17.549999,3.62,-558,-38,0,1,-1.39,-2.13,-1.77
2.709961,17.139999,1.07,-518,-36,0,1,-1.35,-2.03,-1.69
2.714966,16.68,1.07,-491,-36,0,1,-1.56,-2.07,-1.73
2.719971,16.33,1.74,-605,-40,0,1,-1.53,-2.26,-1.88
2.724976,15.65,1.74,-573,-40,0,1,-1.39,-2.29,-1.91
2.72998,15.11,-0.36,-486,-38,0,1,-1.34,-2.12,-1.77
2.734985,14.61,-0.36,-457,-38,0,1,-1.5,-2.11,-1.76
2.73999,14.25,0.29,-551,-40,0,1,-1.46,-2.35,-1.96
2.744995,13.54,0.29,-519,-40,0,1,-1.32,-2.43,-2.03
2.75,12.99,-1.36,-431,-40,0,1,-1.27,-2.32,-1.93
2.755005,12.48,-1.36,-398,-40,0,1,-1.38,-2.32,-1.94
2.759949,11.96,-1.17,-462,-42,0,1,-1.33,-2.42,-2.02
2.764954,11.3,-1.17,-426,-42,0,1,-1.25,-2.35,-1.96
2.769958,10.8,-2.84,-378,-38,0,1,-1.2,-2.3,-1.91
2.774963,10.27,-2.84,-352,-38,0,1,-1.31,-2.32,-1.94
2.779968,9.59,-0.81,-417,-42,0,1,-1.24,-2.2,-1.83
2.784973,8.92,-0.81,-384,-42,0,1,-0.97,-1.98,-1.65
2.789978,8.52,-2.47,-246,-38,0,1,-0.93,-1.96,-1.63
2.794983,8.08,-2.47,-234,-38,0,1,-1.05,-2.02,-1.68
2.799988,7.41,-1.82,-306,-40,0,1,-0.99,-1.84,-1.53
2.804993,6.87,-1.82,-280,-40,0,1,-0.87,-1.57,-1.3
2.809997,6.59,-2.55,-232,-36,0,1,-0.84,-1.55,-1.29
2.815002,6.14,-2.55,-230,-36,0,1,-0.87,-1.46,-1.22
2.819946,5.8,-0.96,-260,-36,0,1,-0.83,-1.25,-1.04
2.824951,5.21,-0.96,-259,-36,0,1,-0.62,-1.03,-0.86
2.829956,5.19,-1.2,-158,-32,0,1,-0.61,-1.01,-0.84
2.834961,4.68,-1.2,-173,-32,0,1,-0.59,-0.92,-0.77
2.839966,4.37,0.41,-173,-32,0,1,-0.56,-0.71,-0.59
2.844971,4.1,0.41,-174,-32,0,1,-0.37,-0.51,-0.43
2.849976,4.14,0.66,-90,-30,0,1,-0.37,-0.49,-0.41
2.85498,3.75,0.66,-108,-30,0,1,-0.31,-0.29,-0.24
2.859985,3.61,0.91,-92,-28,0,1,-0.3,-0.01,-0.01
2.86499,3.48,0.91,-110,-28,0,1,-0.26,0.19,0.16
2.869995,3.58,2.11,-114,-26,0,1,-0.27,0.34,0.28
2.875,3.43,2.11,-145,-26,0,1,-0.13,0.62,0.52
2.880005,3.38,2.39,-100,-22,0,1,-0.13,0.94,0.79
2.884949,3.52,2.39,-132,-22,0,1,-0.11,1.25,1.04
2.889954,3.95,4.07,-161,-20,0,1,-0.16,1.35,1.12
2.894958,4.16,4.07,-214,-20,0,1,-0.01,1.51,1.26
2.899963,4.48,4.86,-162,-16,0,1,-0.04,1.72,1.43
2.904968,4.83,4.86,-206,-16,0,1,0,1.91,1.59
2.909973,5.45,5.65,-211,-18,0,1,-0.06,1.89,1.58
2.914978,5.73,5.65,-262,-18,0,1,-0.01,1.98,1.65
2.919983,6.3,5.53,-250,-14,0,1,-0.06,2.1,1.75
2.924988,6.85,5.53,-297,-14,0,1,-0.13,2.11,1.76
2.929993,7.52,6.35,-344,-16,0,1,-0.2,1.97,1.64
2.934997,8.06,6.35,-381,-16,0,1,-0.17,1.76,1.47
2.940002,8.58,6.24,-357,-16,0,1,-0.22,1.7,1.42
2.944946,8.71,6.24,-377,-16,0,1,-0.25,1.89,1.57
2.949951,9.42,6.14,-392,-16,0,1,-0.32,1.89,1.57
2.954956,10,6.14,-432,-16,0,1,-0.39,1.7,1.42
2.959961,10.4,5.57,-462,-18,0,1,-0.43,1.44,1.2
2.964966,10.73,5.57,-468,-18,0,1,-0.52,1.47,1.22
2.969971,11.27,4.52,-506,-18,0,1,-0.57,1.48,1.23
2.974976,11.68,4.52,-530,-18,0,1,-0.72,1.33,1.11
2.97998,12.1,4.4,-599,-22,0,1,-0.76,1.15,0.96
2.984985,12.33,4.4,-607,-22,0,1,-0.79,1.07,0.89
2.98999,12.7,2.41,-613,-22,0,1,-0.83,1.06,0.88
2.994995,13.05,2.41,-623,-22,0,1,-1.06,0.85,0.71
3,13.47,2.26,-739,-26,0,1,-1.11,0.4,0.33
3.005005,13.45,2.26,-733,-26,0,1,-1.12,0.18,0.15
3.009949,13.57,0.24,-711,-28,0,1,-1.13,0.21,0.17
3.014954,13.72,0.24,-697,-28,0,1,-1.35,0.16,0.13
3.019958,13.95,-0.4,-800,-34,0,1,-1.37,-0.19,-0.16
3.024963,13.95,-0.4,-794,-34,0,1,-1.44,-0.53,-0.44
3.029968,14.05,-3.38,-800,-34,0,1,-1.45,-0.76,-0.64
3.034973,13.89,-3.38,-775,-34,0,1,-1.73,-0.98,-0.82
3.039978,13.88,-3.15,-800,-38,0,1,-1.73,-1.17,-0.98
3.044983,13.63,-3.15,-800,-38,0,1,-1.68,-1.43,-1.19
3.049988,13.43,-5.7,-800,-40,0,1,-1.66,-1.61,-1.34
3.054993,13.05,-5.7,-776,-40,0,1,-1.87,-1.74,-1.45
3.059997,12.87,-6.89,-800,-42,0,1,-1.86,-1.9,-1.59
3.065002,12.44,-6.89,-800,-42,0,1,-1.93,-2.09,-1.74
3.069946,12.1,-8.09,-800,-42,0,1,-1.9,-2.25,-1.88
3.074951,11.54,-8.09,-800,-42,0,1,-1.96,-2.39,-1.99
3.079956,11.15,-8.84,-800,-48,0,1,-1.92,-2.57,-2.14
3.084961,10.4,-8.84,-783,-48,0,1,-1.92,-2.72,-2.27
3.089966,9.97,-11.46,-760,-46,0,1,-1.88,-2.85,-2.38
3.094971,9.28,-11.46,-713,-46,0,1,-2.07,-3.02,-2.52
3.099976,8.69,-11.32,-800,-52,0,1,-2.02,-3.24,-2.7
3.10498,7.88,-11.32,-745,-52,0,1,-1.92,-3.37,-2.8
3.109985,7.22,-13.51,-666,-52,0,1,-1.85,-3.4,-2.83
3.11499,6.31,-13.51,-611,-52,0,1,-1.98,-3.43,-2.86
3.119995,5.7,-13.86,-673,-54,0,1,-1.92,-3.6,-3
3.125,4.8,-13.86,-621,-54,0,1,-1.87,-3.74,-3.12
3.130005,4.06,-15.6,-571,-54,0,1,-1.79,-3.76,-3.14
3.134949,3.16,-15.6,-516,-54,0,1,-1.88,-3.82,-3.18
3.139954,2.45,-15.97,-554,-54,0,1,-1.81,-3.92,-3.27
3.144958,1.25,-15.97,-500,-54,0,1,-1.72,-3.89,-3.24
3.149963,0.59,-16.809999,-445,-52,0,1,-1.66,-3.84,-3.2
3.154968,-0.36,-16.809999,-405,-52,0,1,-1.65,-4.02,-3.35
3.159973,-1.35,-16.26,-389,-52,0,1,-1.55,-3.94,-3.29
3.164978,-2.25,-16.26,-329,-52,0,1,-1.4,-3.85,-3.21
3.169983,-3.18,-16.620001,-248,-50,0,1,-1.31,-3.92,-3.27
3.174988,-4.08,-16.620001,-194,-50,0,1,-1.25,-3.85,-3.21
3.179993,-5.37,-15.59,-165,-50,0,1,-1.13,-3.59,-2.99
3.184997,-6.6,-15.59,-106,-50,0,1,-0.9,-3.09,-2.57
3.190002,-7.35,-15.93,-10,-46,0,1,-0.82,-2.77,-2.31
3.194946,-8.27,-15.93,-5,-46,0,1,-0.77,-2.51,-2.09
3.199951,-8.91,-14.42,-9,-40,0,1,-0.7,-2.14,-1.79
3.204956,-9.58,-14.42,-15,-40,0,1,-0.48,-1.81,-1.51
3.209961,-10.26,-12.41,66,-36,0,1,-0.42,-1.37,-1.14
3.214966,-10.64,-12.41,56,-36,0,1,-0.18,-1,-0.83
3.219971,-11.08,-10.83,141,-32,0,1,-0.13,-0.77,-0.65
3.224976,-11.4,-10.83,122,-32,0,1,0.06,-0.49,-0.41
3.22998,-11.87,-8.75,185,-26,0,1,0.1,-0.01,-0.01
3.234985,-11.92,-8.75,159,-26,0,1,0.32,0.46,0.38
3.23999,-11.97,-6.18,220,-22,0,1,0.32,0.78,0.65
3.244995,-11.86,-6.18,169,-22,0,1,0.57,1.02,0.85
3.25,-11.91,-4.49,256,-16,0,1,0.57,1.34,1.11
3.255005,-11.89,-4.49,212,-16,0,1,0.74,1.69,1.41
3.259949,-11.75,-2.32,253,-12,0,1,0.73,2.1,1.75
3.264954,-11.2,-2.32,193,-12,0,1,0.89,2.33,1.94
3.269958,-10.9,-0.1,236,-8,0,1,0.86,2.53,2.11
3.274963,-10.39,-0.1,181,-8,0,1,1.03,2.85,2.38
3.279968,-9.88,1.21,230,-6,0,1,0.98,3.21,2.68
3.284973,-8.97,1.21,159,-6,0,1,1.02,3.34,2.79
3.289978,-8.46,2.55,145,-2,0,1,0.97,3.5,2.92
3.294983,-7.53,2.55,86,-2,0,1,1.01,3.73,3.11
3.299988,-6.74,4.38,77,2,0,1,0.93,3.91,3.26
3.304993,-5.65,4.38,5,2,0,1,1,3.91,3.26
3.309997,-4.76,5.77,25,2,0,1,0.91,3.84,3.2
3.315002,-3.68,5.77,-32,2,0,1,0.95,3.8,3.16
3.319946,-2.73,5.78,-20,2,0,1,0.85,3.78,3.15
3.324951,-1.78,5.78,-73,2,0,1,0.76,3.76,3.13
3.329956,-0.65,5.79,-123,2,0,1,0.64,3.65,3.04
3.334961,0.32,5.79,-179,2,0,1,0.55,3.5,2.92
3.339966,1.21,5.81,-220,0,0,1,0.46,3.42,2.85
3.344971,2.15,5.81,-257,0,0,1,0.37,3.36,2.8
3.349976,3.28,5.36,-297,-2,0,1,0.25,3.16,2.63
3.35498,3.84,5.36,-341,-2,0,1,0.15,3.16,2.63
3.359985,4.82,4.43,-384,-4,0,1,0.05,3.19,2.66
3.36499,5.55,4.43,-431,-4,0,1,-0.11,3.07,2.55
3.369995,6.66,3.5,-510,-6,0,1,-0.22,2.76,2.3
3.375,7.63,3.5,-549,-6,0,1,-0.41,2.12,1.76
3.380005,8.22,2.55,-607,-8,0,1,-0.47,1.48,1.23
3.384949,8.56,2.55,-581,-8,0,1,-0.6,1.39,1.16
3.389954,9.08,1.12,-608,-10,0,1,-0.65,1.4,1.17
3.394958,9.39,1.12,-608,-10,0,1,-0.83,1.26,1.05
3.399963,10.02,0.13,-680,-18,0,1,-0.89,0.77,0.64
3.404968,10.25,0.13,-678,-18,0,1,-1.01,0.19,0.16
3.409973,10.49,-3.19,-696,-18,0,1,-1.04,-0.09,-0.07
3.414978,10.64,-3.19,-664,-18,0,1,-1.38,-0.25,-0.21
3.419983,10.77,-3.78,-800,-24,0,1,-1.4,-0.74,-0.62
3.424988,10.61,-3.78,-783,-24,0,1,-1.44,-1.07,-0.89
3.429993,10.58,-6.69,-762,-26,0,1,-1.44,-1.21,-1.01
3.434997,10.28,-6.69,-722,-26,0,1,-1.7,-1.36,-1.13
3.440002,10.25,-7.33,-800,-32,0,1,-1.69,-1.72,-1.44
3.444946,10.04,-7.33,-800,-32,0,1,-1.74,-2.24,-1.87
3.449951,9.57,-10.29,-774,-34,0,1,-1.69,-2.55,-2.12
3.454956,9.04,-10.29,-698,-34,0,1,-1.93,-2.67,-2.22
3.459961,8.66,-11.44,-800,-38,0,1,-1.9,-2.94,-2.45
3.464966,7.89,-11.44,-742,-38,0,1,-1.93,-3.26,-2.72
3.469971,7.34,-14,-724,-40,0,1,-1.88,-3.44,-2.86
3.474976,6.5,-14,-656,-40,0,1,-2.05,-3.6,-3
3.47998,5.87,-14.73,-726,-44,0,1,-1.99,-3.85,-3.2
3.484985,5.02,-14.73,-656,-44,0,1,-1.97,-4.16,-3.47
3.48999,4.36,-16.860001,-613,-44,0,1,-1.91,-4.37,-3.64
3.494995,3.35,-16.860001,-541,-44,0,1,-2.02,-4.58,-3.81
3.5,2.47,-17.16,-574,-48,0,1,-1.93,-4.69,-3.91
3.505005,1.09,-17.16,-495,-48,0,1,-1.82,-4.68,-3.9
3.509949,0.25,-18,-415,-48,0,1,-1.74,-4.76,-3.97
3.514954,-0.88,-18,-351,-48,0,1,-1.71,-4.92,-4.1
3.519958,-1.93,-18,-316,-50,0,1,-1.61,-4.95,-4.12
3.524963,-3.18,-18,-243,-50,0,1,-1.48,-4.91,-4.09
3.529968,-4.23,-18,-164,-46,0,1,-1.38,-4.99,-4.15
3.534973,-5.44,-18,-96,-46,0,1,-1.26,-4.9,-4.09
3.539978,-6.69,-18,-26,-44,0,1,-1.13,-4.8,-4
3.544983,-8.1,-18,41,-44,0,1,-0.99,-4.49,-3.74
3.549988,-9.49,-18,104,-38,0,1,-0.85,-3.89,-3.24
3.554993,-10.68,-18,143,-38,0,1,-0.73,-3.3,-2.75
3.559997,-11.59,-16.280001,156,-34,0,1,-0.64,-2.89,-2.41
3.565002,-12.38,-16.280001,152,-34,0,1,-0.39,-2.68,-2.23
3.569946,-13.38,-14.68,248,-28,0,1,-0.29,-2.28,-1.9
3.574951,-13.94,-14.68,254,-28,0,1,-0.07,-1.78,-1.49
3.579956,-14.53,-12.12,319,-24,0,1,-0.01,-1.51,-1.26
3.584961,-14.94,-12.12,303,-24,0,1,0.28,-1.28,-1.07
3.589966,-15.5,-10.45,425,-20,0,1,0.34,-0.93,-0.77
3.594971,-16.08,-10.45,409,-20,0,1,0.56,-0.39,-0.33
3.599976,-16.42,-8.29,475,-14,0,1,0.6,0.1,0.08
3.60498,-16.290001,-8.29,432,-14,0,1,0.8,0.29,0.24
3.609985,-16.48,-6.09,493,-8,0,1,0.82,0.43,0.36
3.61499,-16.700001,-6.09,463,-8,0,1,1.06,1.01,0.84
3.619995,-16.65,-3.85,539,0,0,1,1.06,1.68,1.4
3.625,-16.24,-3.85,465,0,0,1,1.24,1.92,1.6
3.630005,-15.75,-0.19,504,0,0,1,1.19,1.87,1.56
3.634949,-15.51,-0.19,444,0,0,1,1.53,2.05,1.71
3.639954,-15.38,0.74,593,8,0,1,1.52,2.75,2.29
3.644958,-14.75,0.74,529,8,0,1,1.55,3.24,2.7
3.649963,-13.85,4.01,486,10,0,1,1.46,3.2,2.67
3.654968,-13.1,4.01,402,10,0,1,1.71,3.14,2.62
3.659973,-12.63,5,510,16,0,1,1.66,3.64,3.03
3.664978,-11.71,5,448,16,0,1,1.67,4.17,3.48
3.669983,-10.78,7.87,401,18,0,1,1.58,4.2,3.5
3.674988,-9.75,7.87,318,18,0,1,1.76,4.2,3.5
3.679993,-8.88,8.45,390,22,0,1,1.68,4.36,3.63
3.684997,-7.94,8.45,322,22,0,1,1.64,4.51,3.75
3.690002,-6.81,10.44,281,22,0,1,1.53,4.5,3.75
3.694946,-5.78,10.44,208,22,0,1,1.62,4.58,3.82
3.699951,-4.55,10.59,244,22,0,1,1.5,4.7,3.91
3.704956,-3.22,10.59,166,22,0,1,1.38,4.6,3.83
3.709961,-2.24,11.21,99,24,0,1,1.28,4.54,3.78
3.714966,-0.77,11.21,47,24,0,1,1.2,4.45,3.71
3.719971,0.32,11.84,6,22,0,1,1.09,4.2,3.5
3.724976,1.59,11.84,-38,22,0,1,1.03,4.05,3.38
3.72998,2.76,11.08,-55,20,0,1,0.91,3.87,3.23
3.734985,3.73,11.08,-98,20,0,1,0.73,3.68,3.07
3.73999,4.79,9.84,-169,16,0,1,0.63,3.51,2.93
3.744995,5.72,9.84,-203,16,0,1,0.41,3.27,2.72
3.75,6.85,8.57,-292,12,0,1,0.3,2.77,2.31
3.755005,7.62,8.57,-311,12,0,1,0.1,2.09,1.74
3.759949,8.28,6.83,-360,8,0,1,0.03,1.69,1.41
3.764954,8.64,6.83,-337,8,0,1,-0.18,1.62,1.35
3.769958,9.26,5.51,-409,4,0,1,-0.24,1.37,1.14
3.774963,9.8,5.51,-403,4,0,1,-0.43,0.96,0.8
3.779968,10.17,3.25,-460,-2,0,1,-0.47,0.44,0.37
3.784973,10.36,3.25,-427,-2,0,1,-0.71,0.14,0.12
3.789978,10.62,0.49,-515,-4,0,1,-0.74,-0.03,-0.02
3.794983,10.71,0.49,-489,-4,0,1,-1.02,-0.4,-0.33
3.799988,10.79,0.01,-607,-8,0,1,-1.03,-0.87,-0.72
3.804993,10.58,0.01,-563,-8,0,1,-1.06,-1.07,-0.89
3.809997,10.45,-2.33,-536,-12,0,1,-1.04,-1.12,-0.94
3.815002,10.19,-2.33,-497,-12,0,1,-1.25,-1.28,-1.07
3.819946,10.21,-3.79,-588,-16,0,1,-1.25,-1.88,-1.57
3.824951,9.81,-3.79,-542,-16,0,1,-1.36,-2.45,-2.05
3.829956,9.28,-6.19,-543,-18,0,1,-1.31,-2.61,-2.17
3.834961,8.83,-6.19,-466,-18,0,1,-1.5,-2.74,-2.29
3.839966,8.41,-6.76,-540,-24,0,1,-1.46,-3.06,-2.55
3.844971,7.63,-6.76,-477,-24,0,1,-1.44,-3.34,-2.78
3.849976,6.97,-10.14,-426,-24,0,1,-1.37,-3.4,-2.83
3.85498,6.36,-10.14,-359,-24,0,1,-1.65,-3.67,-3.06
3.859985,5.53,-9.84,-485,-28,0,1,-1.57,-3.99,-3.32
3.86499,4.57,-9.84,-401,-28,0,1,-1.44,-4.07,-3.39
3.869995,3.84,-11.86,-301,-28,0,1,-1.37,-4.15,-3.46
3.875,2.92,-11.86,-237,-28,0,1,-1.48,-4.34,-3.61
3.880005,1.78,-12.05,-276,-30,0,1,-1.36,-4.31,-3.59
3.884949,0.77,-12.05,-197,-30,0,1,-1.28,-4.26,-3.55
3.889954,-0.02,-13.17,-143,-30,0,1,-1.2,-4.44,-3.7
3.894958,-1.2,-13.17,-85,-30,0,1,-1.2,-4.45,-3.71
3.899963,-2.12,-12.91,-71,-28,0,1,-1.1,-4.4,-3.67
3.904968,-3.32,-12.91,-16,-28,0,1,-0.96,-4.39,-3.65
3.909973,-4.14,-13.1,69,-26,0,1,-0.88,-4.4,-3.67
3.914978,-5.44,-13.1,117,-26,0,1,-0.77,-4.22,-3.51
3.919983,-6.8,-11.91,173,-22,0,1,-0.63,-3.8,-3.17
3.924988,-7.94,-11.91,225,-22,0,1,-0.4,-3.29,-2.74
3.929993,-9.18,-10.69,317,-18,0,1,-0.27,-2.77,-2.31
3.934997,-9.79,-10.69,336,-18,0,1,-0.09,-2.37,-1.98
3.940002,-10.6,-8.05,387,-12,0,1,-0.01,-2.19,-1.83
3.944946,-11.05,-8.05,389,-12,0,1,0.3,-2.1,-1.75
3.949951,-11.7,-6.3,529,-8,0,1,0.37,-1.94,-1.61
3.954956,-12.57,-6.3,536,-8,0,1,0.63,-1.39,-1.15
